MACROCLASSE (A,B etc);MACROCLASSE (01, 02 etc);Descrizione;Settore Attività;Codice Ateco 2007;INCENDIO;INCENDIO <= 500.000 € fatturato;INCENDIO > 500.000 € fatturato;FURTO;FURTO <= 500.000 € fatturato;FURTO > 500.000 € fatturato;RCT;RCO;RC PRODOTTO;Gruppo Codice Incendio;Gruppo Codice Furto;Gruppo Codice RCT;Gruppo Codice RCO;Gruppo Codice RCP;RC veicoli in cons. e cust.;RC postuma officine ;RC postuma 12 mesi (no edile);RC postuma D.M.37/2008;Danni da furto;Danni alle cose lavori;RC impresa edile;Furto;Elettronica;Guasto Macchine
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Agenti e rappresentanti di saponi, detersivi, candele e prodotti simili;servizi intellettuali;46.18.94;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Agenti e rappresentanti di giocattoli;servizi intellettuali;46.18.95;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Agenti e rappresentanti di chincaglieria e bigiotteria;servizi intellettuali;46.18.96;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Agenti e rappresentanti di altri prodotti non alimentari nca (inclusi gli imballaggi e gli articoli antinfortunistici, antincendio e pubblicitari);servizi intellettuali;46.18.97;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Procacciatori d'affari di attrezzature sportive, biciclette e altri prodotti nca;servizi intellettuali;46.18.98;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Mediatori in attrezzature sportive, biciclette e altri prodotti nca;servizi intellettuali;46.18.99;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di fiori e piante;commerciale;46.22.00;OK;OK;OK;OK;OK;OK;RD;RD;Escluso;X;x;x;x;;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di supporti registrati, audio, video (Cd, Dvd e altri supporti);commerciale;46.43.20;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di articoli per fotografia, cinematografia e ottica;commerciale;46.43.30;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di vetreria e cristalleria;commerciale;46.44.10;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di ceramiche e porcellana;commerciale;46.44.20;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di coltelleria, posateria e pentolame;commerciale;46.44.40;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di nastri non registrati;commerciale;46.52.02;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di altre macchine e attrezzature per ufficio;commerciale;46.66.00;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di apparecchiature per parrucchieri, palestre, solarium e centri estetici;commerciale;46.69.30;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di strumenti e attrezzature di misurazione per uso scientifico;commerciale;46.69.91;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di strumenti e attrezzature di misurazione per uso non scientifico;commerciale;46.69.92;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di articoli antincendio e antinfortunistici;commerciale;46.69.94;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di minerali metalliferi, di metalli ferrosi e prodotti semilavorati;commerciale;46.72.10;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati;commerciale;46.72.20;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di infissi;commerciale;46.73.23;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di altri materiali da costruzione;commerciale;46.73.29;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di vetro piano;commerciale;46.73.30;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di articoli in ferro e in altri metalli (ferramenta);commerciale;46.74.10;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di apparecchi e accessori per impianti idraulici, di riscaldamento e di condizionamento;commerciale;46.74.20;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Minimercati ed altri esercizi non specializzati di alimentari vari;commerciale;47.11.40;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di prodotti surgelati;commerciale;47.11.50;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio in esercizi non specializzati di computer, periferiche, attrezzature per le telecomunicazioni, elettronica di consumo audio e video, elettrodomestici;commerciale;47.19.20;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di frutta e verdura fresca;commerciale;47.21.01;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di frutta e verdura preparata e conservata;commerciale;47.21.02;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di carni e di prodotti a base di carne;commerciale;47.22.00;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di pesci, crostacei e molluschi;commerciale;47.23.00;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di pane;commerciale;47.24.10;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di torte, dolciumi, confetteria;commerciale;47.24.20;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di bevande;commerciale;47.25.00;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di generi di monopolio (tabaccherie);commerciale;47.26.00;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di latte e di prodotti lattiero-caseari;commerciale;47.29.10;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di caffè torrefatto;commerciale;47.29.20;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di prodotti macrobiotici e dietetici;commerciale;47.29.30;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di altri prodotti alimentari in esercizi specializzati nca;commerciale;47.29.90;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati;commerciale;47.41.00;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di apparecchiature per le telecomunicazioni e la telefonia in esercizi specializzati;commerciale;47.42.00;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di apparecchi audio e video in esercizi specializzati;commerciale;47.43.00;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di tessuti per l'abbigliamento, l'arredamento e di biancheria per la casa;commerciale;47.51.10;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di filati per maglieria e merceria;commerciale;47.51.20;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di ferramenta, vernici, vetro piano e materiale elettrico e termoidraulico;commerciale;47.52.10;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di articoli igienico-sanitari;commerciale;47.52.20;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di materiali da costruzione, ceramiche e piastrelle;commerciale;47.52.30;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);"Commercio al dettaglio di macchine, attrezzature e prodotti per l'agricoltura; macchine e attrezzature per il giardinaggio";commerciale;47.52.40;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di tende e tendine;commerciale;47.53.11;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di tappeti;commerciale;47.53.12;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di carta da parati e rivestimenti per pavimenti (moquette e linoleum);commerciale;47.53.20;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di elettrodomestici in esercizi specializzati;commerciale;47.54.00;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di mobili per la casa;commerciale;47.59.10;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di utensili per la casa, di cristallerie e vasellame;commerciale;47.59.20;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di articoli per l'illuminazione;commerciale;47.59.30;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di macchine per cucire e per maglieria per uso domestico;commerciale;47.59.40;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di sistemi di sicurezza;commerciale;47.59.50;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di strumenti musicali e spartiti;commerciale;47.59.60;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di articoli in legno, sughero, vimini e articoli in plastica per uso domestico;commerciale;47.59.91;OK;OK;OK;OK;OK;OK;OK;OK;OK;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di altri articoli per uso domestico nca;commerciale;47.59.99;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di libri nuovi in esercizi specializzati;commerciale;47.61.00;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di giornali, riviste e periodici;commerciale;47.62.10;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di articoli di cartoleria e forniture per ufficio;commerciale;47.62.20;OK;OK;OK;OK;OK;OK;OK;OK;RD;X;x;x;x;x;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di registrazioni musicali e video in esercizi specializzati;commerciale;47.63.00;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di articoli sportivi, biciclette e articoli per il tempo libero;commerciale;47.64.10;OK;OK;OK;OK;OK;OK;OK;OK;Escluso;X;x;x;x;;;;;;;;;X;;
